UUID,type,type_id,category,category_id
0b800b3f-9193-44a8-a591-0bd4acd063e8,SENSOR PIR,1,sensor,1
54b0ecbd-8fe3-45cd-80a5-f777e8fe2196,SENSOR PIR,1,sensor,1
f776851f-8aae-4e45-a790-db1a705d2295,SENSOR PIR,1,sensor,1
4fc36580-492d-4ab2-a285-93c181101075,SENSOR PIR,1,sensor,1
fc10d6a2-0e31-41d6-a1f9-94bdab83a669,SENSOR PIR,1,sensor,1
c3e18493-fbf0-4204-b458-d4ea0822c34c,SENSOR PIR,1,sensor,1
2a81c6dc-87f9-407f-a143-a405278d2ca4,SENSOR PIR,1,sensor,1
9a22a96d-34d0-442d-bc5a-03f837a3f4f1,SENSOR PIR,1,sensor,1
fc632ab2-19d1-4e91-b5e1-795e0fcaeea6,SENSOR PIR,1,sensor,1
f10083c0-9d91-4d81-89d4-caf38cb00592,SENSOR PIR,1,sensor,1
6c04d236-e532-4eb0-be88-f36014db19ec,SENSOR PIR,1,sensor,1
5d41da6b-5f6f-40d9-9954-af8f7c1b688b,SENSOR PIR,1,sensor,1
69a8f7dc-f04b-44b9-8483-dab78b16f0d1,SENSOR PIR,1,sensor,1
062f344d-a6c7-4230-9a8a-6f30c3244e7a,SENSOR PIR,1,sensor,1
ee7b7b52-f75d-421a-b70f-a455d5dbcbd8,SENSOR PIR,1,sensor,1
29db65d3-aa50-4744-ac70-62bf62418651,SENSOR PIR,1,sensor,1
b6c00e56-234f-4083-b780-9f63e6c62505,SENSOR PIR,1,sensor,1
9e6d769e-b4fa-4591-b176-3e4c593869b9,SENSOR PIR,1,sensor,1
bff62da0-583b-480b-b681-3808e217c4a3,SENSOR PIR,1,sensor,1
9f654b4f-b687-4873-9627-5aff8cce2277,SENSOR PIR,1,sensor,1
9e067079-d936-404b-ac10-fe8ac29653e9,SENSOR PIR,1,sensor,1
90942d9d-c29e-45f6-937e-666dab23bcc8,SENSOR PIR,1,sensor,1
2f02a0c6-49c7-4359-abfb-c1e415dba9c4,SENSOR PIR,1,sensor,1
4d6d66c0-bb97-4554-a38a-7ff73cef6c6b,SENSOR PIR,1,sensor,1
4b1259ed-88b5-4890-bcda-c30c65ebec1b,SENSOR PIR,1,sensor,1
2a2415af-13ad-43fa-b925-2cd60ba39cc3,SENSOR PIR,1,sensor,1
6567f85e-0122-47c1-a4c6-b14b99b956c6,SENSOR PIR,1,sensor,1
12c07a3f-8a99-4c64-9718-f73cae56d4f0,SENSOR PIR,1,sensor,1
a57d833f-e273-4bd2-af74-5ff66668dce9,SENSOR PIR,1,sensor,1
45f1ce22-27e5-45af-a582-cd6cdcad8674,SENSOR PIR,1,sensor,1
c7c3c2c4-4790-49fa-8efe-a8aaae1e3a72,SENSOR PIR,1,sensor,1
63c0f359-505b-4581-86bc-fa424be867c0,SENSOR PIR,1,sensor,1
5207e0b0-9790-47cb-978f-481a766223b6,SENSOR PIR,1,sensor,1
69e77045-9507-4f0d-800b-d721fcc0211a,SENSOR PIR,1,sensor,1
225a878c-0f2a-4b42-8b38-0be55781a618,SENSOR PIR,1,sensor,1
f49e0cfe-faa6-42da-af12-5c6b2e54a667,SENSOR PIR,1,sensor,1
aa060207-64a2-4d5c-a00a-04be844e79e6,SENSOR PIR,1,sensor,1
4c568bb2-176c-4ad7-8380-af2acfe20209,SENSOR PIR,1,sensor,1
9ba2e4c0-e6fd-4ebe-9125-bdddf764c035,SENSOR PIR,1,sensor,1
66222fc6-a337-4858-a9dd-c7c965bdfd5a,SENSOR PIR,1,sensor,1
6312125b-2073-48df-bea8-2b565677eaa9,SENSOR PIR,1,sensor,1
fe6f8121-d193-4e24-b76f-e855aaf001e6,SENSOR PIR,1,sensor,1
d4bdd659-bbee-41fd-b0ce-3fec32df84cd,SENSOR PIR,1,sensor,1
19b64b63-c360-4e52-8529-edff63856df3,SENSOR PIR,1,sensor,1
1fe20f88-17a8-4425-9090-ab08d35f105a,SENSOR PIR,1,sensor,1
f334d3d7-d065-4aee-9ae8-4993c10ab55e,SENSOR PIR,1,sensor,1
d3556168-b440-4dde-90a4-6b39f507d9ce,SENSOR PIR,1,sensor,1
951938ac-02ac-4588-ba17-0004e6f9154c,SENSOR PIR,1,sensor,1
fc4c6a96-3ec2-47c5-8cb0-72cff0cf9ede,SENSOR PIR,1,sensor,1
122ef5c3-90fe-42e3-b4eb-66af59d5ec33,SENSOR PIR,1,sensor,1
e47fb2df-8010-4870-bdf2-334208a01c55,SENSOR PIR,1,sensor,1
67c8f41e-7771-4fd5-8cb1-abcdddb7b5dd,SENSOR PIR,1,sensor,1
85b76c54-2bc1-4b59-8dab-f14da6c4b914,SENSOR PIR,1,sensor,1
fbba2ab7-5115-4d32-9dfc-96aa8bb207d4,SENSOR PIR,1,sensor,1
2c9f875b-8d75-4098-9709-68daf6a665e4,SENSOR PIR,1,sensor,1
2186bfeb-6e63-434c-bcf7-7543e171ed97,SENSOR PIR,1,sensor,1
5cb298f4-6463-439a-8be9-e4f4648b6ad3,SENSOR PIR,1,sensor,1
6069b04c-1ac4-49d4-9456-7c98b8b8ce51,SENSOR PIR,1,sensor,1
f55c08b3-890a-4e2e-b5d3-c97089528f28,SENSOR PIR,1,sensor,1
fb2dbeaa-5d41-4583-98dc-9871dc6f3990,SENSOR PIR,1,sensor,1
bbe83aa6-b768-4e93-9715-1ecac1f16e78,SENSOR PIR,1,sensor,1
645f97da-c6b9-40f6-887d-5d7928ab28fa,SENSOR PIR,1,sensor,1
1e49ab17-3961-4466-b61e-7fa2d338349b,SENSOR PIR,1,sensor,1
e614671e-4142-410d-8ce2-fc636f36f664,SENSOR PIR,1,sensor,1
0b2cd8f7-2712-4238-8720-67e7451fd1f8,SENSOR PIR,1,sensor,1
8e56cbee-8ba0-4d5f-a72d-28248b46281e,SENSOR PIR,1,sensor,1
6bd98121-4cde-4647-9af8-82c13bbe9598,SENSOR PIR,1,sensor,1
6c49d3f8-04de-4aed-853a-c4873251c5c2,SENSOR PIR,1,sensor,1
b733c276-cb94-45f4-833a-6ef54cb741b9,SENSOR PIR,1,sensor,1
f26ea822-5bd1-46fa-b524-43c7789ba77c,SENSOR PIR,1,sensor,1
88ff3faa-e43e-4005-be6f-1d62e0f7cace,SENSOR PIR,1,sensor,1
ab3f09b3-f35a-445a-a005-d34bb4f98369,SENSOR PIR,1,sensor,1
5e40c7ff-3fa9-4f2a-a837-7add070bde63,SENSOR PIR,1,sensor,1
f6b8c277-6ee6-449d-8152-6ec0af3ac249,SENSOR PIR,1,sensor,1
88234ac6-d395-42f7-937c-9f09f077af23,SENSOR PIR,1,sensor,1
9435bdf9-a17b-478e-ac1d-cdacd8334997,SENSOR PIR,1,sensor,1
eb73f17a-c6eb-454a-abe4-e22bacadc430,SENSOR PIR,1,sensor,1
12ac7326-b6a8-4857-87a6-4a7fade1aa08,SENSOR PIR,1,sensor,1
45e3bb1c-f2d5-4f26-8c4d-e7e87c12a14d,SENSOR PIR,1,sensor,1
96e602ae-d5e5-4f68-a44c-8c55065f4aae,SENSOR PIR,1,sensor,1
063f0a59-0d28-4175-8a23-956514846e03,SENSOR PIR,1,sensor,1
8aaec67a-7d5c-400e-a487-fd3b7b274df6,SENSOR PIR,1,sensor,1
aaf22e64-083d-41a1-87c9-544ce5908429,SENSOR PIR,1,sensor,1
1cb53b26-8005-4f0c-a667-f6b7cb82c3c8,SENSOR PIR,1,sensor,1
f8551f0d-4e77-4e48-a542-287b21142531,SENSOR PIR,1,sensor,1
c93ade4e-b1a2-4a8f-bfae-16977df0dbb3,SENSOR PIR,1,sensor,1
646f1f1a-2587-41d1-940a-56b10d378fb8,SENSOR PIR,1,sensor,1
008f187a-735e-4356-bf6a-729f5aedeece,SENSOR PIR,1,sensor,1
acab7153-c815-4300-9399-58d5a4c13150,SENSOR PIR,1,sensor,1
87e0ebe2-ce09-4b7c-b643-592caefc3900,SENSOR PIR,1,sensor,1
dbb19764-66da-493f-a134-074e2ba27fd2,SENSOR PIR,1,sensor,1
6fc20056-74d0-4f28-974f-168fda7413ed,SENSOR PIR,1,sensor,1
86067c0e-a3d9-440b-a8e8-a52a62cd8944,SENSOR PIR,1,sensor,1
68a1a7d5-ce0d-41c0-8356-691703f0292e,SENSOR PIR,1,sensor,1
d6f324fa-1d1d-4b95-b89b-e3114f83bc82,SENSOR PIR,1,sensor,1
1598fbe6-6b55-4ccb-8f81-27adde0f68a7,SENSOR PIR,1,sensor,1
30916c05-80e5-41da-9656-fce3d5551e88,SENSOR PIR,1,sensor,1
5944f283-b7f3-43c9-872c-dc5d00bcdbd7,SENSOR PIR,1,sensor,1
f90f5456-5a69-4536-b2fc-6d5b683fb4e8,SENSOR PIR,1,sensor,1
dfb667bf-8db5-4f00-9f8e-c4ae2c409d25,SENSOR PIR,1,sensor,1
91e57b9e-aedb-4657-9ca9-62f899b180cf,SENSOR PIR,1,sensor,1
2fbda7a3-79e2-477c-b501-7e250092a9b0,SENSOR PIR,1,sensor,1
e04364ed-fcd6-42cd-89ff-0980e90404f8,SENSOR PIR,1,sensor,1
1056f1c6-8434-469a-83b3-37e383d6dd00,SENSOR PIR,1,sensor,1
51e132b2-233a-4c39-afa5-47057f3fcebb,SENSOR PIR,1,sensor,1
d609ee10-c1d4-48e4-b258-5924f28848d9,SENSOR PIR,1,sensor,1
a0bed305-ba48-446d-aef8-2ef167acccdd,SENSOR PIR,1,sensor,1
6ed965bc-75de-47e4-aee6-52c5737cc7ff,SENSOR PIR,1,sensor,1
b12a7b15-63b0-4dbd-9a53-73679934d031,SENSOR PIR,1,sensor,1
d9c026ce-dfbe-45eb-bccf-fcb2a31259c5,SENSOR PIR,1,sensor,1
656f8dfd-28c6-421e-81bb-3f8998b5c4bf,SENSOR PIR,1,sensor,1
4d761066-99e6-431a-8e56-63dda2ebde42,SENSOR PIR,1,sensor,1
32209e6e-fbbd-4caf-a564-3a5a62a88d5a,SENSOR PIR,1,sensor,1
7b59040b-2e5b-4c64-8b0c-26df89d00d4c,SENSOR PIR,1,sensor,1
989ed53a-b9ea-45e1-8b6a-29620066a651,SENSOR PIR,1,sensor,1
c1ba529c-28bc-450b-b8d9-71fbcc45d7d6,SENSOR PIR,1,sensor,1
03800adf-c723-4d62-aac7-fdaef541810e,SENSOR PIR,1,sensor,1
7a3fef4f-9c4b-4013-8357-adde35b0e517,SENSOR PIR,1,sensor,1
1d93e219-351d-4aa0-8232-78c1a391c329,SENSOR PIR,1,sensor,1
971a3ed7-4d96-4a11-b724-5136f9dc4c5b,SENSOR PIR,1,sensor,1
a7670016-5325-4d4f-bde9-ed0c6682413d,SENSOR PIR,1,sensor,1
1a0dd564-f0b7-4e81-92de-bc425258cff7,SENSOR PIR,1,sensor,1
7e3d13c7-bfc4-4521-a006-9b42757a2750,SENSOR PIR,1,sensor,1
a389e738-d8ae-4e85-bdf7-8a97d5eec2f4,SENSOR PIR,1,sensor,1
908160c1-7886-4c91-a6e4-00c2d5d72ef4,SENSOR PIR,1,sensor,1
fb492957-355f-49b5-9f08-f0d254d44bec,SENSOR PIR,1,sensor,1
ec5e19b7-2da6-4dbe-bc7d-1ec6b65b74b1,SENSOR PIR,1,sensor,1
0e50d600-e554-4d66-a585-ae76b06d5a78,SENSOR PIR,1,sensor,1
fc61be28-abe1-46c7-9704-91e4748123ad,SENSOR PIR,1,sensor,1
eb608581-5e28-45f9-84e0-6319922b102c,SENSOR PIR,1,sensor,1
c4a909f7-6e0e-423c-aa6b-2b38c323612e,SENSOR PIR,1,sensor,1
3957ec49-e9c7-416c-bddd-cf2422d98324,SENSOR PIR,1,sensor,1
b1d278eb-680a-4b09-83a4-d49b5f9497d3,SENSOR PIR,1,sensor,1
306b8c68-2615-45e2-9f65-fa45ab7e8a98,SENSOR PIR,1,sensor,1
0847ef03-a8f6-4500-b2ba-3b0b64967997,SENSOR PIR,1,sensor,1
d86c15e2-d683-4844-aff2-cc1219c9df42,SENSOR PIR,1,sensor,1
2ed2e513-636a-4622-9259-0fa38e2e5628,SENSOR PIR,1,sensor,1
65ba4458-a738-4dc3-bb8d-8d44e5bfa273,SENSOR PIR,1,sensor,1
d9cefe55-35fd-45d7-8500-b951f2d0cdd3,SENSOR PIR,1,sensor,1
5aae6288-83f4-41d9-8201-70346b19318d,SENSOR PIR,1,sensor,1
6ccd6cfa-0207-4875-83e7-d21f77bcd913,SENSOR PIR,1,sensor,1
cf931009-9b5b-4ed9-ad25-949375f44c24,SENSOR PIR,1,sensor,1
132b68d7-5017-4e1c-a286-fef7f0250c29,SENSOR PIR,1,sensor,1
497e2954-f1d2-4fe2-9113-6e0a3848a596,SENSOR PIR,1,sensor,1
7d6f8a96-f38f-42fd-9985-014da5b94692,SENSOR PIR,1,sensor,1
0ac8fb84-9411-4521-986f-b2de94cfd4ae,SENSOR PIR,1,sensor,1
e2fc0c28-7dd2-4318-85aa-bfd4e50e504b,SENSOR PIR,1,sensor,1
3a421ced-fca5-4686-8e62-22fe7c1eaf96,SENSOR PIR,1,sensor,1
1850c7f1-1234-44ff-9f26-e100ffe61c30,SENSOR PIR,1,sensor,1
6de2757c-0588-41ae-90b5-cbab166ef4f3,SENSOR PIR,1,sensor,1
98ce903f-04ab-4a88-9170-4284f2edba6c,SENSOR PIR,1,sensor,1
8839058c-8c65-457e-a00d-21fd86f1cdc2,SENSOR PIR,1,sensor,1
8c9d7733-53d5-4995-b1d2-d4543d62f347,SENSOR PIR,1,sensor,1
43417ac6-c7c4-4446-983d-a6b28a41d5d6,SENSOR PIR,1,sensor,1
b6bb3f05-c688-4695-a5ea-3f964a3e2685,SENSOR PIR,1,sensor,1
c9cfac35-0bcc-47be-9722-81e85ed12120,SENSOR PIR,1,sensor,1
759180e3-a657-40a2-a7fc-d2ae94c4805f,SENSOR PIR,1,sensor,1
4d580464-dacc-4067-9865-524240a2bc07,SENSOR PIR,1,sensor,1
6d2de133-46f3-48bd-9d04-4fb0ca18c040,SENSOR PIR,1,sensor,1
6443e357-c73e-45d3-b2d9-23a5d4b58571,SENSOR PIR,1,sensor,1
7e4a5377-83b8-4c6e-84e5-183645a5139c,SENSOR PIR,1,sensor,1
cb735527-ac99-4e5e-8217-013f12b2bd4b,SENSOR PIR,1,sensor,1
73a58c5f-945e-419a-8fbb-bbcd975ab0ea,SENSOR PIR,1,sensor,1
a80dccf0-1df4-4e1b-a2ef-fa30707e0b2f,SENSOR PIR,1,sensor,1
44e629d9-1cb6-42aa-9055-a415b34dc17f,SENSOR PIR,1,sensor,1
18bf157f-cef1-4481-b716-936d56176d3e,SENSOR PIR,1,sensor,1
7d112fb0-617c-45d8-8b91-2e65e39e1525,SENSOR PIR,1,sensor,1
7dfb5891-a1bf-4e90-bca9-1230aeec2040,SENSOR PIR,1,sensor,1
54711f98-0d8d-4681-9d2d-a4422c54688d,SENSOR PIR,1,sensor,1
62a4a37f-d6a8-4e01-8c4e-61dccd1f5c9d,SENSOR PIR,1,sensor,1
30d3994a-9ff6-4134-8767-66598ea23ca0,SENSOR PIR,1,sensor,1
6949d0f4-8d54-4934-92de-e02310b27b1d,SENSOR PIR,1,sensor,1
0ff9df97-f664-448a-bdd7-523ec711e49a,SENSOR PIR,1,sensor,1
9a9b1629-584a-4676-a5a9-fc2e81f237e9,SENSOR PIR,1,sensor,1
7a4637b1-3a4c-4a4b-94e8-a656c9378fb5,SENSOR PIR,1,sensor,1
dc5e1f55-0a6b-4d7e-a82c-e2d1363ef996,SENSOR PIR,1,sensor,1
fcb81872-3413-492a-8fe8-6f61753a88c2,SENSOR PIR,1,sensor,1
f73e69d7-8ad1-420f-9295-58300a129868,SENSOR PIR,1,sensor,1
e62d565e-c984-4e80-9dfe-12c5efaf27c3,SENSOR PIR,1,sensor,1
e6da36e3-c796-40e6-b891-0131c9cce320,SENSOR PIR,1,sensor,1
beeba3b3-64e5-44d9-b4e4-cb843794a09f,SENSOR PIR,1,sensor,1
8de2254a-5524-4889-970e-9e6be4cf42a6,SENSOR PIR,1,sensor,1
2d08c7ff-0602-4f8d-bba4-273e2a537f1b,SENSOR PIR,1,sensor,1
8e80917f-7e99-4c8e-8bc4-0b93c7ac4fb9,SENSOR PIR,1,sensor,1
7fcc198b-0c06-4d9d-a3eb-dcc4a7190d92,SENSOR PIR,1,sensor,1
2ea1b73c-ef66-4ea4-8ac4-fd5e54738050,SENSOR PIR,1,sensor,1
248ad48b-a054-42bc-9087-98e6723d2c5f,SENSOR PIR,1,sensor,1
1d563a7f-3ca6-4475-8b23-6ac86dbfd047,SENSOR PIR,1,sensor,1
8d58ab10-9bc7-4427-9d1d-08c89a89b418,SENSOR PIR,1,sensor,1
b01de85b-dde4-47a4-861c-ca0f9e0411c4,SENSOR PIR,1,sensor,1
e1dcd15f-e83e-4954-bea9-2b5b30c8bbf5,SENSOR PIR,1,sensor,1
b84c8b23-2f98-4eb6-8175-e7a435c59d3d,SENSOR PIR,1,sensor,1
6fa8faf9-1eeb-431e-970d-5a7e885e0969,SENSOR PIR,1,sensor,1
66b1595c-c4ee-4744-8bbe-c40c69d51a02,SENSOR PIR,1,sensor,1
140b1385-671c-43e3-9c09-f6a33362e7bb,SENSOR PIR,1,sensor,1
0a258c3f-94f2-4eaf-ac5e-60430cf4d76d,SENSOR PIR,1,sensor,1
69a02300-e92d-49bd-8013-112281816c84,SENSOR PIR,1,sensor,1
e4f45c11-0860-4839-bde8-20ee728ab1a0,SENSOR PIR,1,sensor,1
091a719d-b13d-4cc4-b104-204222f7c40c,SENSOR PIR,1,sensor,1
a9bc8164-1207-4a5a-8185-5436b3a9645f,SENSOR PIR,1,sensor,1
93accdcc-876f-461f-a676-550d69aee02d,SENSOR PIR,1,sensor,1
15ae41e5-fee3-4dca-8b60-89fd42d73bcd,SENSOR PIR,1,sensor,1
4c9404ec-85cd-476f-bcc3-ece318ec6716,SENSOR PIR,1,sensor,1
1718efcb-3f7d-4bce-b3b7-3e00200d99f0,SENSOR PIR,1,sensor,1
dd0d26b1-ba1d-471f-82be-26efb1c0e296,SENSOR PIR,1,sensor,1
dd45b065-3d77-4165-b91e-e271f8daecfb,SENSOR PIR,1,sensor,1
356c5635-bb0b-4826-b4f4-f3ec98ee3255,SENSOR PIR,1,sensor,1
57e25457-ef9c-43bf-aca9-c2a62b5cdb96,SENSOR PIR,1,sensor,1
1c3485f4-8108-4994-bf2b-d04c2949f779,SENSOR PIR,1,sensor,1
62495b0e-d374-403d-9f2c-0581f943a533,SENSOR PIR,1,sensor,1
4a962a0f-3a6e-494d-97d4-9be67f7762bc,SENSOR PIR,1,sensor,1
3d6eb91f-a65e-4768-aa99-0287fd493062,SENSOR PIR,1,sensor,1
fd0328c1-16bd-422a-9565-afded05f9b3b,SENSOR PIR,1,sensor,1
9705c23a-5fce-458b-b329-6414826d0a9b,SENSOR PIR,1,sensor,1
cdae4504-4bcf-46d0-a953-5bb7e21016ba,SENSOR PIR,1,sensor,1
86579e93-1f7d-4e73-b441-ea2fabf00602,SENSOR PIR,1,sensor,1
a1d1157b-20e7-4229-aead-b24d25364a06,SENSOR PIR,1,sensor,1
f5bd1c39-73ec-4440-bc15-bc550d32c135,SENSOR PIR,1,sensor,1
da97dc74-dc8c-4231-abe2-32096e9d1bf2,SENSOR PIR,1,sensor,1
e215c833-ef1a-4ffd-a22e-ed2dc5102187,SENSOR PIR,1,sensor,1
e6f60789-b103-42ce-b263-1e07ae26f5b6,SENSOR PIR,1,sensor,1
df617159-f9fb-444d-8738-f2d94a75d23b,SENSOR PIR,1,sensor,1
f1b948a6-4741-4dbb-bcf9-f300950e3bdc,SENSOR PIR,1,sensor,1
11887019-fcef-4d51-82ec-ab077d26a549,SENSOR PIR,1,sensor,1
e38bd622-8416-4e31-b8de-7ba09486320e,SENSOR PIR,1,sensor,1
97b213ad-09b8-4850-8c73-28fc34aea252,SENSOR PIR,1,sensor,1
39eb67e4-76c0-4d73-9605-87c42ba24b2d,SENSOR PIR,1,sensor,1
1a5c6aed-cb44-4a96-b33b-70f4e5cc4f78,SENSOR PIR,1,sensor,1
f240d02e-363e-4d26-96eb-21889715118e,SENSOR PIR,1,sensor,1
9a12924b-19ff-45ab-91fc-833d6078489e,SENSOR PIR,1,sensor,1
68145869-86c6-4bf7-be87-c69418b8e803,SENSOR PIR,1,sensor,1
6ab6a401-10d7-4f97-8f93-fd80f9a90bd9,SENSOR PIR,1,sensor,1
b85d07a5-f7db-408d-a391-8dc5e7b9af5b,SENSOR PIR,1,sensor,1
a45a1872-a485-4ead-8dad-e3ab11b50b83,SENSOR PIR,1,sensor,1
a170e024-f0c7-4532-aad0-f7db9aafd87e,SENSOR PIR,1,sensor,1
7c6b9817-bf1d-4faf-a179-a59758924a93,SENSOR PIR,1,sensor,1
7b5297f8-10ef-4339-809a-b62f461a63a7,SENSOR PIR,1,sensor,1
4fe8daea-3742-46e3-b9eb-a140653a25cf,SENSOR PIR,1,sensor,1
11cdf000-9304-4138-9a9a-664529bccbec,SENSOR PIR,1,sensor,1
633088d0-9336-42d1-a5a6-36dcba6603ab,SENSOR PIR,1,sensor,1
9de4b201-f9ab-48e5-8bfa-16d7ea709b3b,SENSOR PIR,1,sensor,1
8618b22a-3e68-47c0-9dbb-e71abb5dd33f,SENSOR PIR,1,sensor,1
f6fe586e-5786-4ee6-9d87-4ed922cd9c5b,SENSOR PIR,1,sensor,1
9a5bc5c4-9b64-462f-8afc-611b355250cf,SENSOR PIR,1,sensor,1
d967cc1b-a022-454a-9f61-f7a0b9f24b5c,SENSOR PIR,1,sensor,1
b4497582-8f2f-481b-b7f4-995d7d3c1e17,SENSOR PIR,1,sensor,1
43aba339-34c2-4089-99fd-fa1a29c60e57,SENSOR PIR,1,sensor,1
39789687-4d4d-43c9-89f2-71c087c2bf15,SENSOR PIR,1,sensor,1
a9e960c5-2a57-4fea-be98-8e01dacb6087,SENSOR PIR,1,sensor,1
6e164e98-6f01-43b8-b00e-44ad48afcedf,SENSOR PIR,1,sensor,1
71c862b8-88d7-4720-8986-66b98caa30a2,SENSOR PIR,1,sensor,1
89b569ba-a012-4106-8cf6-50c8e440a12e,SENSOR PIR,1,sensor,1
8227c109-aff5-4d06-b3d7-a1e217f34244,SENSOR PIR,1,sensor,1
521f583b-b537-4fdc-96fa-acc8d612a085,SENSOR PIR,1,sensor,1
36e744d4-3d58-448b-9101-e53f189a4ba9,SENSOR PIR,1,sensor,1
e037b68b-0cef-44e9-bd95-b47761bbf005,SENSOR PIR,1,sensor,1
b5393b2e-611e-454a-abd2-bf66ab978577,SENSOR PIR,1,sensor,1
23fc4680-ac47-4774-86e6-1d37e39c4d5d,SENSOR PIR,1,sensor,1
d3f78241-4744-49fb-b439-07b7209ea654,SENSOR PIR,1,sensor,1
648da418-8bc3-4570-8236-c0682b7b7044,SENSOR PIR,1,sensor,1
b58d3644-b276-4d33-ac2c-ed055fe16917,SENSOR PIR,1,sensor,1
851bda9b-2165-4196-bf7b-3e353e24c464,SENSOR PIR,1,sensor,1
f6ad523c-76b0-498e-b780-14f11a38b389,SENSOR PIR,1,sensor,1
a9569e3a-4144-459e-8493-c4c84330bcc2,SENSOR PIR,1,sensor,1
77cf5ed6-20d7-48b6-bf9a-d93142a9db99,SENSOR PIR,1,sensor,1
f8de5018-e35a-49f3-80d9-c7ba764efb4b,SENSOR PIR,1,sensor,1
3aa89b78-1ddf-4c6f-a64d-6ef96e56c70c,SENSOR PIR,1,sensor,1
5165360e-0b26-4354-bb2e-4915aa7e54d4,SENSOR PIR,1,sensor,1
819f2876-a057-4f9e-bed4-5a60afbdcdd2,SENSOR PIR,1,sensor,1
b20b6046-3e6b-4145-9d86-5af3846fea22,SENSOR PIR,1,sensor,1
2cd570f8-8781-4779-af61-721eb074ac1a,SENSOR PIR,1,sensor,1
1f20a492-42ac-4013-8c43-d2b21b27781f,SENSOR PIR,1,sensor,1
99b873ca-50e5-42d0-a56b-e35000c4f4c4,SENSOR PIR,1,sensor,1
d56e80c3-07d1-4eb8-934f-9319bde8220e,SENSOR PIR,1,sensor,1
409d0fbf-00cf-4257-8ad9-57ff4ce97daa,SENSOR PIR,1,sensor,1
b40bb9e9-2c5f-48ff-985a-e22f3c4e86d6,SENSOR PIR,1,sensor,1
a66d5bd9-20db-441c-901d-95203d853d69,SENSOR PIR,1,sensor,1
4ce8eefa-0a7b-4f91-99fc-323f6813e019,SENSOR PIR,1,sensor,1
ec174c1a-82de-4e7d-b840-5887f88443f5,SENSOR PIR,1,sensor,1
c25f0998-cd00-41f8-bf97-92a62b767b0f,SENSOR PIR,1,sensor,1
193f82bf-1c52-492c-9861-f9479aaeea7d,SENSOR PIR,1,sensor,1
c9297926-ad0f-457a-8aa9-a068e227ca1a,SENSOR PIR,1,sensor,1
da4536d9-3e30-469e-a2bf-1a982f429549,SENSOR PIR,1,sensor,1
062fe642-e47c-4f61-9342-9081092b96b2,SENSOR PIR,1,sensor,1
8a09a041-e157-4afe-8c2b-cbb724e72f3c,SENSOR PIR,1,sensor,1
7ae6ed1b-a9e6-4917-a453-491177a2cc5a,SENSOR PIR,1,sensor,1
c65cd0d3-caa5-4061-9321-115aeff990e5,SENSOR PIR,1,sensor,1
52fa6a3d-b504-4e54-b308-683f6025728f,SENSOR PIR,1,sensor,1
c74240a6-ecc2-40dd-b285-6158cb7016da,SENSOR PIR,1,sensor,1
6a576912-b4d8-43b5-9c51-cdb38ef4f189,SENSOR PIR,1,sensor,1
67413dfc-c0fc-4f1d-bba5-7bd6ff84ecad,SENSOR PIR,1,sensor,1
793633ed-516d-4594-b03f-11141efd5023,SENSOR PIR,1,sensor,1
7508ee8f-03aa-4c70-8cbf-6561ca3e792c,SENSOR PIR,1,sensor,1
00a4e34e-0d43-40e9-8ca1-bdb1dcde7d34,SENSOR PIR,1,sensor,1
91597e27-0798-46de-b8dc-62ae1b61a19b,SENSOR PIR,1,sensor,1
924dd4f7-55dd-48b2-9f24-e3769a8853d7,SENSOR PIR,1,sensor,1
84d01a84-a70a-49ab-a289-f9f1deada909,SENSOR PIR,1,sensor,1
136b63d0-296c-468e-8698-24d2ce0652b8,SENSOR PIR,1,sensor,1
f27ed214-c7d7-40e9-b612-2ebd7279bffa,SENSOR PIR,1,sensor,1
e41ca653-9083-4801-aa7b-42ce83da5db1,SENSOR PIR,1,sensor,1
30061ebe-c050-4970-88c8-e2f8a9f8448e,SENSOR PIR,1,sensor,1
933cc9dc-8dc0-4d36-8b51-bf54d886b050,SENSOR PIR,1,sensor,1
d885bd68-9fd5-4a57-9c64-0fa9fecb04d2,SENSOR PIR,1,sensor,1
149c35ff-9193-4ef8-a4fc-8aa1ef82d805,SENSOR PIR,1,sensor,1
f08106d6-b4a4-4a82-a1cf-507a82e5de88,SENSOR PIR,1,sensor,1
4b059384-7977-451f-b1ff-ce937b291bf5,SENSOR PIR,1,sensor,1
cf0df1e0-8f6f-4546-a7dc-f1cce5e882ef,SENSOR PIR,1,sensor,1
04a20082-8767-4b1e-9b28-a82d446ac2ad,SENSOR PIR,1,sensor,1
0e093bf9-ac64-489b-88e0-8dbbfae08fb3,SENSOR PIR,1,sensor,1
683793b8-9c2e-46d8-b7af-35704e7d557d,SENSOR PIR,1,sensor,1
986c2ade-e278-4b3c-ba19-44fd2d0dd1b6,SENSOR PIR,1,sensor,1
66dbbace-609d-4ee2-abd1-02a4e2555c6c,SENSOR PIR,1,sensor,1
da685a01-d54e-415a-aff3-56fb95173b8a,SENSOR PIR,1,sensor,1
c3e8129d-fb89-4bb9-9cbe-6e5a59b4472c,SENSOR PIR,1,sensor,1
8c7e1880-dc9d-4f71-a61a-5057bb46c790,SENSOR PIR,1,sensor,1
4af66d41-ce73-488a-8c67-18e0a1f6f628,SENSOR PIR,1,sensor,1
1b38f756-7122-4d7d-aebd-0bd32c371ad5,SENSOR PIR,1,sensor,1
